,Target
263151,0
95218,0
127358,0
90847,0
251658,0
47551,0
279025,1
82809,0
180678,0
97505,0
163008,0
3087,0
93228,0
196996,0
92001,0
158595,0
143467,0
49178,0
266792,0
194799,0
147947,1
245917,0
214341,0
213761,0
241642,0
104873,0
272141,0
209282,0
217942,0
241993,1
77821,0
150715,0
302030,0
113142,0
63423,0
187685,0
282446,1
304540,0
268321,0
210653,0
257581,0
284172,0
118961,0
64584,0
215682,0
67795,0
302415,0
33366,1
64848,0
298274,0
155925,0
214566,0
111442,0
209998,0
173755,0
249609,0
239772,0
5347,0
19860,0
182577,0
225012,0
206879,0
99440,0
250580,0
188992,0
165062,0
256850,0
146740,0
182873,0
225160,0
40471,0
200464,0
50583,0
56503,0
156588,0
8038,1
178599,0
33918,0
205048,0
107242,0
288188,0
138450,0
180246,0
198402,0
175172,0
29716,0
154384,0
228329,0
201995,0
220274,0
195876,0
194766,1
116829,0
246949,0
217257,0
270632,0
225709,0
249915,0
276176,0
278133,0
234715,0
157036,0
302165,0
58173,0
75038,0
201999,0
115611,0
43002,1
301805,0
80393,1
90406,0
122658,0
185272,0
25968,0
134908,0
285140,0
272468,0
27022,0
293435,0
276949,0
232251,0
61066,0
103,0
59290,0
215729,0
53430,0
164648,0
64849,0
26046,0
6985,0
292581,0
108496,0
251146,0
238911,0
144172,0
296684,0
56732,1
162590,1
184024,0
96306,0
165563,0
265337,0
190914,0
175621,0
11548,0
144094,0
242616,0
54816,0
40286,0
156702,0
196455,0
232529,0
59096,0
55313,0
143981,0
89572,0
234857,1
231201,1
54775,0
139726,0
44759,0
294290,0
65903,0
171077,0
237849,0
156491,0
10870,0
251830,0
18523,0
6113,0
36968,0
265255,0
11342,0
157205,0
50998,0
21254,0
37910,0
38542,0
217665,0
176726,0
227553,0
300741,0
214967,0
242031,0
255907,1
148633,0
184505,0
248613,0
110195,0
278331,0
174632,0
163722,1
6838,0
52541,0
142302,0
251140,0
110460,0
132444,0
276186,0
234037,0
29933,0
241641,0
272052,0
180705,0
1605,1
178073,0
76448,0
273512,0
75336,1
116354,0
191739,0
206396,0
95910,0
120299,0
286500,0
280221,0
55807,0
304979,0
199398,0
296772,0
243970,0
158464,0
221871,0
56598,0
43517,0
108557,0
64867,0
141959,0
59627,0
128898,0
271399,1
202223,0
155409,0
184431,0
125359,0
157781,0
54849,0
145180,0
260134,0
279966,0
324,0
13411,0
108250,0
133069,0
287461,0
250935,0
32416,0
266030,0
70543,1
30890,0
220255,0
413,1
87667,0
62301,0
246044,0
160761,0
299572,0
305763,0
12347,0
201993,0
280942,0
5823,0
100181,0
19200,0
238799,1
61654,0
29116,0
7440,0
145040,1
64919,0
149648,0
16685,0
72206,0
43806,0
285866,0
218713,0
144098,0
89282,0
3115,0
92915,0
178717,0
187256,0
9541,1
30439,0
294856,1
145329,0
149253,0
289507,0
304669,1
166092,0
63246,0
51498,0
107012,0
71511,0
132829,0
307050,0
44358,0
273853,0
234224,0
30822,0
277645,0
94300,0
270414,0
150177,0
163429,0
155185,0
175095,0
17073,0
205590,0
128148,0
174496,0
187926,0
178676,0
64172,0
226847,0
262191,0
66053,0
226278,0
89323,0
61061,0
212722,0
184171,0
183354,0
53914,0
49190,0
154968,0
289494,0
250101,0
54792,0
232517,0
210139,0
31800,0
91970,0
14205,0
232646,0
98661,0
261890,0
11949,0
248839,0
164669,0
228694,0
116164,0
257708,0
40561,0
305837,0
23642,0
72913,0
142833,1
248510,0
57568,1
54159,0
291662,0
43954,0
224028,1
87275,0
225555,0
192658,0
262629,0
60381,0
302457,0
302566,0
25849,0
70616,0
160462,0
208275,0
139256,1
276115,0
29768,0
51443,0
40971,0
221285,1
14286,0
114998,0
282441,0
183311,1
5238,0
65117,0
292830,0
280469,1
92312,0
306509,0
228118,0
168009,1
301475,0
297185,0
16286,0
52146,0
183641,0
142685,0
135151,0
276162,0
118465,0
301251,0
64481,0
175590,0
67871,0
274475,0
33688,0
135419,0
252900,0
254632,0
117122,0
173670,0
134436,0
7138,0
247254,0
74299,0
50724,0
269359,0
98764,1
158996,0
281090,0
34025,0
50806,0
249042,0
39357,0
159859,0
16168,0
74188,0
17707,0
290212,0
111415,0
156674,0
72168,0
17467,0
127787,0
286211,0
195572,0
45661,0
85499,1
56094,0
4480,0
144374,0
175091,0
301784,0
300670,0
223816,0
61977,0
299859,0
81402,0
149964,0
40499,0
175497,0
197702,0
236212,0
93076,0
239211,0
305602,0
156722,0
196277,1
83859,0
103398,0
261295,0
99889,0
294697,0
71435,0
120477,0
301345,0
183185,0
50734,0
240809,0
127179,0
200628,0
32306,0
286844,0
199557,0
287216,0
304504,0
91564,0
181636,1
103214,0
155466,0
97659,0
12509,1
185264,1
217865,0
132534,0
89534,0
93742,0
175528,1
7872,0
219654,0
138619,0
260554,0
61368,0
103354,0
298024,0
83627,0
107518,0
285526,0
114748,0
43789,0
248066,0
138051,0
79367,0
248517,0
112006,0
19678,0
155910,0
64804,0
171553,1
24512,0
276941,0
181255,0
189128,0
262793,0
118144,0
161811,0
81067,1
307286,0
146744,0
294859,0
174289,0
20423,0
256566,0
232580,0
201572,0
101045,0
184074,0
60251,0
27078,0
170556,0
251173,1
133939,0
11528,0
298571,0
134316,0
160754,0
45987,1
112754,0
238084,0
199735,0
258289,1
166027,0
295768,0
55854,0
61964,0
177860,0
164401,0
159084,0
9468,1
185384,0
146834,0
212859,0
4643,0
61982,0
111216,0
165983,0
8668,0
64900,0
171694,0
66897,0
200237,0
230243,0
306533,0
11741,0
44855,0
154039,0
44930,0
132213,0
218174,0
241853,0
122214,0
305548,0
161877,1
81456,0
188102,0
40148,1
29396,1
206386,0
126664,0
254704,0
128915,0
264976,0
164029,0
277470,0
256976,0
107449,0
247909,0
40249,0
99558,0
74500,0
42758,0
172283,0
159632,0
289480,0
97704,0
271056,0
149857,0
239281,0
232535,0
181344,0
97023,1
293255,0
191366,1
93994,0
131661,0
222680,0
117521,0
216121,0
290784,0
219642,0
252710,0
200439,0
24696,0
124886,0
188238,1
28784,0
23904,0
10421,0
221507,0
299728,0
112940,0
88824,0
202838,0
119614,0
140923,0
71948,0
250006,0
216843,0
182708,0
218360,1
1049,0
152341,0
145722,0
70397,0
203219,0
71821,0
235836,0
116295,0
119101,0
256676,0
39643,0
126716,0
53062,1
289455,0
100941,0
58320,0
182717,0
289954,0
296321,0
226101,0
56926,0
297193,0
178715,0
100437,0
272897,0
79685,0
184032,0
169534,0
29615,0
234073,0
94690,1
110065,0
146659,0
33500,0
169310,1
35905,0
76090,0
7671,0
20853,0
295436,0
295466,0
277550,1
130668,0
264455,0
38014,0
169072,0
17736,0
28641,0
87384,0
213969,0
258791,0
62209,0
54762,0
196575,0
94112,0
281031,0
129259,0
264393,1
273732,0
90535,0
108268,0
91878,0
229924,1
150891,0
269844,0
264023,0
52259,0
97211,0
163890,0
236296,0
150162,0
21370,0
130874,0
60659,0
159254,0
226639,0
192400,0
35672,0
30031,0
21870,0
54507,0
55749,0
249361,0
23826,0
26770,0
127766,0
124343,0
62091,0
148877,0
33381,0
176928,0
51432,0
246213,0
293594,0
302804,0
254735,0
98878,0
65623,0
64677,1
48279,1
165315,1
17469,0
120339,0
177985,0
293937,0
9592,0
140103,1
132915,0
140641,0
228148,0
116970,0
73806,0
89245,1
145975,0
27595,0
224287,0
254576,0
208619,0
32685,0
248396,0
218471,0
248379,0
221088,0
232017,0
272929,0
49233,0
307017,0
283329,0
277371,1
121034,0
167845,1
7153,0
83987,0
18545,0
165820,0
45341,0
233001,0
163336,0
191420,0
126882,0
145711,0
73166,0
72807,0
279434,0
295161,0
103328,0
210521,0
107198,0
187192,0
160011,0
104882,0
170263,0
80579,0
132670,0
68882,0
98164,1
250380,0
230405,0
32165,0
41606,0
211636,0
72966,0
292982,0
265615,0
33462,0
236853,0
277439,0
71945,0
58353,0
259521,0
156311,0
292251,0
206910,0
26602,0
7850,0
200074,0
59171,0
64781,0
129236,0
61095,0
72959,0
81013,0
134251,0
213259,0
116177,0
232952,0
52990,0
115851,0
193724,0
86629,0
31440,0
67637,0
169734,0
29516,0
30832,0
8236,0
157138,0
4019,0
8828,0
152790,0
160130,0
152478,0
86210,0
270078,0
7302,0
10481,0
94422,1
205393,0
232969,0
236101,0
193558,0
297099,0
54973,0
158421,0
101449,0
83078,0
281379,0
217073,0
64326,0
85616,0
259396,0
145967,0
216722,0
138891,0
22930,0
240702,0
290812,0
199114,0
178381,0
54489,0
134738,0
229108,0
213724,0
196710,0
57625,0
128632,0
168672,1
127469,1
293499,0
101904,0
26537,0
270740,0
185595,0
211419,0
218778,0
238882,0
85750,0
132978,1
19828,1
99243,0
92950,0
56912,0
22786,0
227275,0
21875,0
77860,0
91774,0
2698,0
153095,0
128267,0
241975,0
139260,0
118313,0
180994,0
132619,0
172321,0
271970,0
9612,0
186716,0
27626,0
277402,1
85114,0
47773,0
123647,0
137862,0
254219,0
28593,0
239760,0
211105,0
267105,0
76749,0
157813,0
31508,0
263673,0
159196,0
262020,1
98333,0
258268,0
100180,0
24235,0
235862,0
108202,0
10662,0
157367,0
36406,0
223741,1
39620,1
149834,0
53741,0
256608,0
189114,0
127831,0
275951,0
815,0
285033,0
50352,0
300205,0
212670,0
88712,1
296104,0
296308,0
115933,0
240835,0
43283,0
144596,0
49517,0
173809,0
164972,0
55229,0
28316,0
57873,0
221087,1
234221,0
133253,0
154493,0
182268,0
104586,0
219599,0
33993,0
121013,0
105639,0
23858,1
79614,1
231800,0
25206,0
104061,0
8467,0
3864,0
11188,0
195070,0
192580,0
106077,0
204959,0
36847,0
242838,0
300502,0
166835,0
179590,0
257449,0
238784,0
183925,0
272226,0
279974,0
96615,0
269891,0
56613,0
168815,0
11505,0
129101,0
93562,0
244732,0
88456,0
92732,0
183341,0
156861,0
26478,0
252216,0
163832,0
98211,0
138007,0
262006,0
84271,0
170683,0
253409,0
242148,0
140269,0
179489,0
26260,0
199536,0
84727,0
86111,0
41662,0
213079,0
260482,0
270958,0
74679,0
172126,1
39013,0
98731,0
112297,0
216709,0
15807,0
239193,0
149711,0
108362,0
204606,0
267293,0
43933,0
23953,0
228246,0
53251,0
248508,0
285921,0
151973,0
185408,0
217306,0
223273,0
90828,0
80276,0
170314,0
119121,0
32914,1
142788,0
23756,0
196791,0
182762,1
47031,0
242983,0
306607,0
117193,0
21669,0
20756,0
111168,0
227457,0
247160,0
119059,0
95922,0
98676,0
56393,0
50026,0
248968,0
4675,0
154589,0
128802,0
235858,0
79729,0
167768,0
214351,0
265322,0
301118,0
104292,0
243954,0
73396,0
182092,0
212669,0
274278,0
59076,0
222932,0
139547,0
259099,0
18355,1
256267,0
292805,0
179106,0
21850,0
111552,0
90505,0
66435,1
119208,0
99399,0
139079,0
215252,0
1846,0
44713,1
113674,0
107857,0
119288,0
174569,0
249818,0
176244,0
243159,0
21533,1
258856,0
157460,0
147906,0
35087,0
52682,0
5692,0
14043,0
49449,0
211136,0
145891,0
153589,0
253486,0
196753,0
222148,0
14067,0
114538,0
73270,0
12864,0
152546,0
215447,0
300027,0
28089,0
110070,0
43667,0
148245,0
218426,0
34400,0
160943,0
258175,0
39756,0
76904,0
286593,0
75137,1
244222,0
78794,0
195560,0
174367,0
202494,0
172624,0
38738,0
300898,0
73586,0
260156,1
237345,1
19057,0
194216,0
113103,0
32235,0
131778,0
269792,0
63372,0
21535,0
146620,0
222916,0
180911,0
133827,0
264365,0
145098,0
4691,0
245013,0
36505,0
248200,0
61056,0
100028,0
195647,0
88201,0
216311,0
49545,0
18477,0
80431,0
206594,1
144189,0
44336,0
293264,0
261921,0
158043,0
284807,0
188050,0
76072,0
289435,0
2906,0
13217,0
83827,0
83707,0
47984,0
42430,0
272846,0
33130,0
293100,0
63487,1
66144,0
203230,0
159995,0
176267,0
30818,0
219730,0
42704,0
24445,0
70406,0
247416,0
123053,0
61017,0
116384,0
300241,0
20704,0
221887,0
166723,0
97967,0
231661,0
125111,0
3441,0
206199,0
74780,0
208819,1
224117,0
39932,0
140163,0
227255,0
283154,0
11103,0
128313,1
199338,0
109660,0
62112,0
165632,1
207833,0
292454,0
26746,0
142511,0
61036,0
222952,0
244647,0
46395,0
275774,0
257755,0
231031,0
200569,0
161919,0
145368,0
33813,0
31625,1
237067,0
102044,0
184858,0
192649,0
108520,0
45048,0
198089,0
165550,0
15147,1
306617,0
94656,0
41821,0
84062,0
283874,0
43237,0
226657,0
296786,1
189931,0
161545,0
149931,0
306991,1
276510,1
161031,0
254185,0
157754,0
266710,0
305299,0
115520,0
224242,1
179610,0
247375,1
74380,0
237427,0
11557,0
120071,0
84548,0
160936,0
258746,0
283997,0
274286,0
122327,0
183987,0
153256,0
15127,0
289133,0
284039,0
19877,0
208014,0
178266,0
180914,0
260698,0
304036,0
5593,0
201487,0
214275,0
116766,0
209929,0
33867,0
218794,0
154128,0
247131,0
288785,0
70978,0
139077,0
258356,0
138480,0
254474,0
111518,0
20408,0
121527,0
297481,0
79113,0
46682,0
226426,0
40630,0
26088,0
307434,1
210190,1
282025,0
198546,0
152281,0
225393,0
43679,0
135333,0
80671,0
83919,0
170765,0
254575,0
268323,0
65695,0
273007,0
215823,0
87932,0
173084,0
306675,0
117273,1
280735,0
281369,0
78697,1
209450,0
257938,0
198714,1
44386,0
108207,0
231035,0
72674,0
243804,1
99785,0
17806,0
151044,0
89698,1
170965,0
12716,0
250572,0
64579,0
137230,0
12939,1
72473,0
108377,0
303918,0
185609,0
182099,0
39260,0
717,0
34935,0
23508,1
246215,1
130246,0
271453,1
93883,1
211286,0
110704,0
196841,0
301044,0
166253,0
64731,0
273720,0
281164,0
88079,0
239173,0
271603,1
275538,0
117380,0
222865,1
9130,0
277879,0
179643,0
36333,0
241721,0
119168,0
213719,0
294521,0
50174,0
114487,0
96599,0
83439,0
156723,0
218204,0
11379,0
129927,0
155193,0
63290,0
64272,0
144040,0
153462,0
230533,0
299929,0
130302,0
289549,0
72365,0
98319,0
193715,0
193520,0
49453,0
127254,0
121063,0
263654,0
283576,0
56786,0
119416,0
223473,0
15319,1
84357,0
263827,0
166708,0
46847,0
187176,0
122598,0
293821,0
277000,0
121502,0
201828,0
170876,0
115068,0
188257,0
1347,0
205062,1
66242,0
123201,0
253489,0
150107,0
243741,0
202571,0
221183,0
29312,0
20542,1
179832,0
114357,0
283433,1
82337,0
121427,0
205112,0
138608,1
211711,0
35493,0
102759,0
285320,1
215572,0
201961,0
172900,0
280,0
205767,0
273759,0
209494,0
117925,0
256591,0
167704,0
230411,0
231082,0
28882,1
105826,0
37964,0
167865,0
42403,0
241767,0
117960,0
127331,0
38185,0
254136,0
123961,0
96826,0
254743,0
210269,1
118520,0
165133,0
246239,0
37891,0
295673,0
85289,0
295716,0
88657,0
282214,0
200365,1
246897,1
73118,0
185485,1
136333,0
263507,0
295964,0
281481,0
228938,0
151164,0
76773,0
122613,0
283243,0
278090,0
292428,1
6363,0
302821,0
287057,0
112249,0
99037,0
266578,0
189619,0
227548,0
257224,0
195436,0
154291,0
250287,0
307047,0
300711,0
222448,0
202434,0
291188,0
85965,1
197204,0
186236,0
171720,0
8576,0
157638,1
215035,0
118345,0
80535,0
267107,0
158997,0
304175,0
148409,0
278386,0
11112,0
12629,0
153888,0
73638,0
86912,0
228352,0
282796,0
121584,0
15124,0
174093,1
1391,0
199775,0
298473,0
118807,1
250363,0
177847,0
36649,0
145275,0
10276,1
122660,0
229486,0
260252,0
270352,1
221105,0
167539,0
210902,0
179887,1
61478,0
307466,0
201707,0
24924,0
4783,0
47040,0
50936,0
109870,0
178919,0
184011,0
114924,0
295502,0
98019,0
275502,0
239159,0
22367,0
82457,0
135887,0
202729,0
209973,0
151008,0
76965,0
72190,0
72213,0
194982,0
101394,0
239451,0
280228,0
152882,0
132361,0
80894,0
250251,0
44791,0
271746,1
121133,0
10596,1
48231,0
148662,0
9563,0
64621,0
64895,1
66257,0
77568,0
73656,0
286879,0
218525,0
285632,0
78210,0
189370,0
171056,0
136874,0
232540,0
47829,1
63745,0
69935,0
47228,0
24370,0
20897,0
14178,0
203479,1
20776,0
20182,0
180948,0
123247,0
229415,0
250061,0
80036,0
220374,0
144840,0
38590,0
295836,0
133643,0
184140,0
161060,0
180834,0
36359,0
6340,0
83038,0
48719,0
157682,0
159154,0
80585,0
293857,1
42045,0
152503,0
99853,0
2992,0
117328,0
54596,0
3521,0
177817,0
142258,0
149118,0
65506,0
81663,1
239627,0
191500,1
137758,0
36062,0
238913,0
125914,0
121136,0
278267,0
112254,0
64851,0
1449,0
245451,0
255779,0
247149,0
250303,0
171898,0
298700,0
67196,1
108499,0
233051,0
18279,1
104837,0
42058,0
16801,0
79265,0
296427,0
252933,0
2212,0
260339,0
58379,1
303782,0
187482,0
269413,0
18838,0
65951,0
287355,0
168862,0
241822,0
2954,0
58617,0
13475,0
197692,1
204848,0
252079,0
275836,0
65383,0
95959,0
101017,0
8927,0
217770,0
58491,0
88653,0
22470,1
150451,0
269591,0
172933,0
250720,0
35390,0
60155,0
89755,0
22521,0
210955,0
187905,0
61282,0
225809,0
133105,0
68681,0
284896,0
205863,0
223979,1
104641,0
23674,0
296022,1
44181,0
256559,1
23194,0
133745,0
199943,0
182755,0
232372,0
18910,0
28280,0
274566,0
274393,0
240954,0
145507,0
205154,0
155734,0
128008,0
254432,1
235589,0
109000,0
103199,0
223235,0
238550,0
88674,0
44572,0
165967,0
161211,0
90357,0
162361,1
146802,0
248687,0
231442,0
20191,0
32953,0
138538,0
238371,0
202686,0
304650,1
272091,0
233916,0
207488,0
17919,0
43064,0
236644,0
140465,0
21703,0
163520,0
11524,0
108572,0
294188,0
29033,0
125257,0
94240,0
243158,0
136734,0
128899,0
104201,0
205437,0
129738,0
25896,0
140350,0
39900,0
214097,0
49274,0
205044,0
294016,0
68830,0
181758,0
146616,0
137401,0
26504,1
195103,1
55760,0
61083,0
251448,1
279741,0
157893,0
196807,0
148764,1
254174,0
298221,0
89643,0
235546,0
267888,0
236046,0
139246,0
276737,0
10567,0
248721,0
86137,0
9817,0
159455,0
218158,1
274121,0
212332,0
259669,0
75463,0
30676,0
229991,1
135695,0
99868,0
187408,0
304707,0
141603,0
237828,0
25751,0
16420,0
139057,0
78872,1
209022,0
58516,0
128278,1
128127,0
134269,0
272270,0
62595,0
256614,0
243959,0
280663,0
269487,0
26762,0
282401,0
37247,0
147067,0
202102,0
2099,0
211001,0
224127,0
43849,1
110299,0
90090,0
23816,0
307358,0
127495,0
97043,0
107877,0
961,0
259674,0
133881,0
75097,0
30972,0
295764,0
105155,0
303706,0
160931,0
164214,0
99175,0
298189,0
96982,0
117393,0
129273,0
79017,0
142796,0
250007,0
242996,0
198296,0
144842,0
263890,0
98334,0
119241,0
56112,0
280271,0
174767,1
232466,0
66329,0
102242,0
112762,0
305917,1
112559,0
43923,0
167960,0
292708,0
107590,0
259816,0
102585,0
78615,0
155062,0
153359,0
34908,0
133351,0
68847,0
176819,0
55978,0
4015,0
298462,0
29618,0
132199,0
51771,0
162778,0
141022,0
229219,0
105935,0
95543,0
83532,0
48154,0
163073,0
201274,0
260720,0
73764,0
92600,0
237583,0
209538,0
132435,0
86901,0
153442,0
95986,0
206781,0
257399,0
28823,0
42566,0
269001,0
150222,1
141234,0
169768,0
298662,0
28454,0
236581,0
64180,0
161631,0
216086,0
274392,0
114963,0
154999,0
23131,0
149481,0
227717,1
229287,0
278156,0
89588,0
85708,1
221810,0
205734,0
167174,0
183313,0
101153,0
201283,0
118003,0
8232,0
90551,0
262506,0
28962,0
207127,0
273395,0
29476,0
42590,0
149212,0
165036,0
268830,0
90057,0
259556,0
207284,0
296283,0
70538,0
452,0
254108,0
16451,0
216950,0
245387,0
103929,0
129450,0
229274,0
230192,0
218918,0
109427,1
254302,0
41639,0
165824,0
120666,0
36628,0
183199,0
256407,0
58009,0
126419,0
215943,0
66625,0
194843,0
113405,0
218724,0
287033,0
144428,0
151766,0
175404,0
113899,0
17450,0
251445,0
3040,0
90563,0
249618,1
114774,0
38416,0
117119,0
10250,0
190569,0
80097,0
148334,0
46121,0
132628,0
91217,0
49958,0
44812,0
117999,0
2801,0
203175,0
7190,0
220016,0
251754,0
226504,0
303220,0
207554,0
246830,0
273317,0
303643,0
237958,0
16559,0
179534,0
263262,0
23081,0
81580,0
6032,0
202496,0
230828,0
97009,0
262004,0
290224,0
66800,0
204839,0
38862,0
225616,0
229062,0
46214,0
78058,0
212854,0
90749,0
87299,0
71067,0
297517,1
187664,0
60981,0
215122,0
259055,0
245565,0
124421,0
189530,0
104038,0
306643,0
257395,0
179411,0
280481,0
61151,0
48798,0
48917,0
253809,0
8210,0
134641,0
181309,1
211234,0
172316,0
232691,0
236217,0
162198,1
258097,0
302354,0
252614,0
196269,0
254879,0
99012,0
123641,0
48572,0
44075,0
41840,0
36230,0
116925,0
96117,0
211619,0
98495,0
281406,1
130681,0
28824,0
293572,0
111843,0
304866,0
251876,0
114351,0
276116,0
171608,0
147396,1
174653,0
173940,1
171303,0
253669,1
111453,0
100773,0
26710,0
141876,0
100310,0
238727,0
15688,0
157556,0
203504,0
247462,0
153786,0
60941,0
242437,0
267922,0
271861,0
175515,0
249961,0
67749,0
63907,0
97640,0
96505,0
297168,0
267374,0
148637,0
244325,0
278398,0
290512,0
96767,0
142329,0
19232,0
43011,1
73649,0
154515,0
252431,0
129746,0
19483,0
306499,0
72063,0
153282,0
29570,0
58992,0
282624,0
131178,0
32192,0
230261,0
228047,0
233688,0
288001,0
217270,0
27034,0
44560,0
37542,1
291354,0
176406,0
46380,0
129233,1
70907,0
106688,0
237415,0
202880,0
226467,0
54479,0
70558,0
86232,0
28444,0
54858,0
271601,0
101707,0
188172,0
99056,0
129580,1
225109,0
77109,0
52211,0
305309,0
84411,0
102139,1
56770,0
135941,0
93197,0
5488,0
231827,0
252328,0
139701,0
156066,0
209933,0
277707,0
22209,0
256930,0
242748,0
208562,1
256572,0
21061,0
237969,0
176897,0
132273,0
55873,0
144848,0
171508,0
15619,0
196107,0
118317,1
232282,0
285556,0
182674,0
190669,0
269139,0
25758,0
262337,0
274284,0
123530,0
22830,1
182702,0
284122,0
63395,0
9774,0
231813,0
100472,0
276733,0
282802,0
65553,0
150238,0
190129,0
251178,0
214374,0
251608,0
33949,0
213016,0
17517,1
82320,0
71341,0
221466,0
169843,0
191292,0
56815,0
223736,0
63267,0
23221,0
224932,0
60735,0
136554,0
72720,0
199577,0
56788,0
3158,0
265296,0
4469,0
132276,0
198353,0
16395,0
182322,0
221777,0
306271,0
228119,0
257671,0
159691,0
286483,0
39895,0
183091,0
77091,0
251615,0
172594,0
246314,0
268823,0
176729,0
204474,0
15129,0
267642,0
4646,0
232293,0
289132,0
1524,0
226298,0
40158,0
208868,0
47238,0
135000,0
9357,0
250121,1
130922,0
73771,0
271123,0
140397,0
117470,1
244125,0
105266,0
97396,0
152657,0
92412,0
279691,0
182741,0
302287,0
223661,0
241109,0
179818,0
113974,0
91742,0
270137,0
253965,0
113102,0
190389,0
234356,0
279874,0
113819,0
14708,0
24457,0
226839,0
301342,0
135363,0
105135,0
281040,0
41672,0
228962,0
208417,0
180439,0
137926,0
11489,0
4583,0
38098,0
212766,0
300411,0
12437,0
96696,0
71830,0
100624,0
123905,0
78489,0
170860,0
209833,0
207547,1
59485,0
17140,0
225071,0
257174,0
123100,0
198877,0
179182,0
32653,0
29998,0
65024,1
179043,0
9926,0
197134,0
88089,0
275279,0
24107,0
188641,0
105040,0
159076,0
137304,0
291324,0
34104,0
129246,0
113169,0
305798,0
54956,0
25260,0
185117,0
225566,0
259130,1
134256,1
96947,0
146498,0
5319,0
76547,0
23039,0
252995,0
96014,0
142988,0
122610,0
41589,0
304593,0
277745,0
261835,0
279444,0
48197,0
195003,0
252663,0
64288,0
245197,0
7616,0
105528,1
11698,0
58738,0
1352,0
270717,0
99318,0
84586,0
48205,0
24127,0
61039,0
141765,0
41334,0
53043,0
80439,0
227005,0
58596,0
7815,0
98849,1
197375,0
62405,1
153763,1
144903,0
195525,0
295174,0
7387,0
290175,1
35549,0
293609,0
180300,0
43630,0
239753,0
150561,0
2529,0
19176,0
285685,1
70668,0
170127,0
193674,0
215901,0
212432,0
31120,0
102909,0
283418,0
227456,0
110435,0
185173,0
217364,0
296769,0
285384,0
306826,0
96879,1
122997,0
194567,0
258004,0
170797,0
177641,0
181312,0
103389,0
133533,0
267431,0
41431,0
170787,0
229310,0
1575,0
202285,0
253588,0
226331,0
3875,0
56119,0
199653,1
232784,0
156529,0
39555,0
122133,1
273332,0
126334,0
292022,0
5623,1
95627,0
238666,0
168649,0
77536,0
5507,0
109751,0
107181,0
110118,0
8504,0
186647,0
104350,0
35711,0
32674,0
239340,0
8284,0
175929,0
107318,0
140346,0
282272,0
299345,0
9931,0
166056,0
270969,0
275470,0
258577,0
197510,1
221960,0
245992,0
200018,1
19602,0
298112,0
228469,0
38885,0
108101,0
16005,0
109257,0
196708,0
150748,0
180831,0
179395,0
248096,0
181199,0
132207,0
32117,0
179225,0
122043,1
301592,0
122704,0
123067,0
51791,0
157941,0
181753,0
117554,0
242481,0
120560,0
235766,0
80786,0
248075,0
199072,0
253925,0
102357,0
174849,0
60866,0
143859,0
260717,0
159379,0
208544,0
304555,0
49139,0
295976,0
228685,0
282675,0
76964,0
301620,0
224204,0
40098,0
100910,0
250139,0
67939,0
72788,1
42381,0
238488,0
115596,0
58595,0
225018,0
125370,0
7024,0
158239,0
305967,0
247325,1
306584,0
206766,0
295872,0
82276,0
251611,0
289683,0
191274,1
179947,0
240356,0
94748,0
123372,0
51427,0
304063,0
259588,0
121579,0
52896,0
306909,0
250956,0
123964,0
95499,1
116708,0
84309,0
34451,0
183387,0
258875,0
246721,0
96437,0
283081,0
275903,0
1376,1
225137,0
211116,0
81445,0
226035,0
11255,0
2246,0
32985,0
234743,0
102166,0
293003,0
163536,0
300633,0
280692,0
164504,0
304051,0
160752,0
273991,0
61695,0
259649,0
134930,0
264576,0
147127,0
165803,0
27460,1
36602,0
3708,0
171309,0
41299,0
143027,1
164137,0
5622,1
77104,0
134143,0
46381,0
62776,0
223,0
104422,0
97624,0
251303,0
218090,0
64964,0
2474,0
281870,0
219307,0
13873,0
114757,0
134411,0
213415,1
96137,0
74460,0
72391,0
273706,0
234052,0
155257,0
182608,0
5785,0
137682,1
176169,0
220044,0
7593,1
56405,0
235213,0
243544,0
193944,0
146208,1
61703,0
85848,0
82674,0
224089,0
155548,0
121363,0
209919,0
180047,0
153700,0
168267,0
157137,0
104185,0
224748,0
45953,0
119792,0
101455,0
125557,0
278623,0
164496,0
160693,0
54230,0
128558,1
47278,1
301614,0
109849,0
128120,0
47348,0
258866,0
118582,0
158124,0
75875,0
205065,0
197744,0
191716,0
66228,0
168511,0
139456,0
64580,0
176780,1
101780,0
10528,0
90216,0
114338,0
306898,0
290012,1
22681,0
273870,0
239042,1
88398,0
131375,0
145849,0
141854,0
261939,0
208865,0
26949,0
306836,0
138504,0
151320,0
223879,0
70986,0
64494,0
170534,0
117265,1
149097,0
261617,0
239032,0
220542,0
141218,0
60105,0
293366,0
304459,0
295613,0
108154,0
288060,0
300430,0
128126,0
188464,1
120283,0
91609,0
297014,0
171232,0
303818,0
220647,0
269637,0
52795,0
113953,0
151027,0
244775,0
239731,0
96544,0
106770,0
67347,0
98734,0
58108,0
80018,0
257168,0
172067,0
76120,0
78440,0
219626,0
276718,0
243782,0
284981,0
117750,0
285270,0
65236,0
38980,0
91485,0
125090,0
98985,0
138890,0
302529,0
227775,0
88403,0
44816,0
205697,0
271071,0
39710,0
276834,0
134998,0
86374,0
225360,0
32568,0
252542,0
3038,0
143652,0
25333,0
206601,0
136061,0
250010,0
209548,0
88673,0
93450,0
301496,0
256994,0
129444,0
133344,1
27504,0
242101,0
255849,0
